car	automobile	8.94	0.5955728473693636
gem	jewel	8.96	0.48255453059285647
journey	voyage	9.29	0.6585056125007441
boy	lad	8.83	0.3043993760423065
coast	shore	9.1	0.5113321965183107
asylum	madhouse	8.87	0.013928530095807079
magician	wizard	9.02	0.49546940564044806
midday	noon	9.29	0.6871416956454951
furnace	stove	8.79	0.5576940189538121
food	fruit	7.52	0.42659039478732264
bird	cock	7.1	0.24072742651377
bird	crane	7.38	0.2928224302908411
tool	implement	6.46	0.2866805673753059
brother	monk	6.27	0.3126448054596588
crane	implement	2.69	-0.010687382409195978
lad	brother	4.46	0.1406015919086503
journey	car	5.85	0.1845440057176131
monk	oracle	5.0	-0.04722560087100769
cemetery	woodland	2.08	0.3070249593398082
food	rooster	4.42	0.03906493028263058
coast	hill	4.38	0.16543268856307125
forest	graveyard	1.85	0.11173495359435037
shore	woodland	3.08	0.13970079254761347
monk	slave	0.92	0.08855256583121707
coast	forest	3.15	0.29157612728439297
lad	wizard	0.92	0.20298476055396064
chord	smile	0.54	0.10053610719310668
glass	magician	2.08	0.05961593780456542
noon	string	0.54	-0.007039053334280121
rooster	voyage	0.62	-0.039766768029010136
money	dollar	8.42	0.44322893202332514
money	currency	9.04	0.3662663116210374
money	wealth	8.27	0.48566719644357026
money	property	7.57	0.3937394006723991
money	possession	7.29	0.24187285570086026
money	bank	8.5	0.4363054030535447
money	deposit	7.73	0.3629535459170419
money	withdrawal	6.88	0.20713542918005845
money	laundering	5.65	0.4736762810711246
money	operation	3.31	0.2877162154906916
tiger	jaguar	8.0	0.3186072015031166
tiger	feline	8.0	0.15238099945654027
tiger	carnivore	7.08	0.03522181345308806
tiger	mammal	6.85	0.15199407532690734
tiger	animal	7.0	0.32383760744465073
tiger	organism	4.77	0.024181057521647564
tiger	fauna	5.62	0.12435588658306795
tiger	zoo	5.87	0.3433603257376734
psychology	psychiatry	8.08	0.6271507012825394
psychology	anxiety	7.0	0.22350894506745989
psychology	fear	6.85	0.07612654877423275
psychology	depression	7.42	0.16879950225278584
psychology	clinic	6.58	0.19826186874847873
psychology	doctor	6.42	0.2686059201784
psychology	Freud	8.21	0.33938856144947693
psychology	mind	7.69	0.31606265196132033
psychology	health	7.23	0.23885362759113726
psychology	science	6.71	0.568446964809155
psychology	discipline	5.58	0.28028785268676615
psychology	cognition	7.48	0.441212741781154
planet	star	8.45	0.3734610335704097
planet	constellation	8.06	0.32757908483420806
planet	moon	8.08	0.49636350083730796
planet	sun	8.02	0.37813762116640226
planet	galaxy	8.11	0.4571633611561554
planet	space	7.92	0.4193218772482379
planet	astronomer	7.94	0.28708716679376445
precedent	example	5.85	0.3049669615781343
precedent	information	3.85	0.14406611136861025
precedent	cognition	2.81	0.0489024997734403
precedent	law	6.65	0.373204551502365
precedent	collection	2.5	0.08415170036098085
precedent	group	1.77	0.017252695547943286
precedent	antecedent	6.04	0.17536090822321226
cup	coffee	6.58	0.2309380511581226
cup	tableware	6.85	-0.04806435302350587
cup	article	2.4	0.06932426103205713
cup	artifact	2.92	-0.10705774838637039
cup	object	3.69	0.0008396371811949521
cup	entity	2.15	0.0008168353306154952
cup	drink	7.25	0.2501102887120912
cup	food	5.0	0.10727021822905702
cup	substance	1.92	0.05970925685420514
cup	liquid	5.9	0.17288493192996568
jaguar	cat	7.42	0.20211466119791321
jaguar	car	7.27	0.39016440544554887
energy	secretary	1.81	0.26088363864638064
secretary	senate	5.06	0.3511750115281017
energy	laboratory	5.09	0.2555475787906012
computer	laboratory	6.78	0.3720614939300726
weapon	secret	6.06	0.3381322735034642
FBI	fingerprint	6.94	0.3040607068773692
FBI	investigation	8.31	0.625563869150064
investigation	effort	4.59	0.38068655911777816
Mars	water	2.94	0.18807091785134145
Mars	scientist	5.63	0.2787550977865494
news	report	8.16	0.5350134420284116
canyon	landscape	7.53	0.18751831935870733
image	surface	4.56	0.22894981246176893
discovery	space	6.34	0.4567443491171199
water	seepage	6.56	0.31824422595782886
sign	recess	2.38	0.09215089003309229
Wednesday	news	2.22	0.5298130451625972
mile	kilometer	8.66	0.7659145262174433
computer	news	4.47	0.22970018035595918
territory	surface	5.34	0.19156048989506957
atmosphere	landscape	3.69	0.2728650124961658
president	medal	3.0	0.16065087850084692
war	troops	8.13	0.5142254292508376
record	number	6.31	0.3360192015280712
skin	eye	6.22	0.4881675322055111
Japanese	American	6.5	0.4020441927037903
theater	history	3.91	0.28217095588401186
volunteer	motto	2.56	0.22196210199806132
prejudice	recognition	3.0	0.13796430168245888
decoration	valor	5.63	0.4478277492249998
century	year	7.59	0.33033130769703667
century	nation	3.16	0.3139500556408349
delay	racism	1.19	0.08707168567476797
delay	news	3.31	0.2017038854256592
minister	party	6.63	0.4067521934819489
peace	plan	4.75	0.42733672815098356
minority	peace	3.69	0.2028040597049111
attempt	peace	4.25	0.2929620996264539
government	crisis	6.56	0.44429018590257097
deployment	departure	4.25	0.33039619555068367
deployment	withdrawal	5.88	0.5547027726312255
energy	crisis	5.94	0.341845642178901
announcement	news	7.56	0.47600087014159564
announcement	effort	2.75	0.3231061029901554
stroke	hospital	7.03	0.2915303139884571
disability	death	5.47	0.2471983578856598
victim	emergency	6.47	0.20126818538177904
treatment	recovery	7.91	0.28247692093236365
journal	association	4.97	0.3204101377469788
doctor	personnel	5.0	0.16195933588536215
doctor	liability	5.19	0.0754969552219541
liability	insurance	7.03	0.5340592943914603
school	center	3.44	0.33331004628437866
reason	hypertension	2.31	0.07661744866872022
reason	criterion	5.91	0.1765837731678117
hundred	percent	7.38	0.18713268587015308
Harvard	Yale	8.13	0.8193766710364973
hospital	infrastructure	4.63	0.10455355974676972
death	row	5.25	0.278045816038355
death	inmate	5.03	0.4134782752815114
lawyer	evidence	6.69	0.28598056536475314
life	death	7.88	0.5232321137477957
life	term	4.5	0.36932071879040773
word	similarity	4.75	0.24736092798360432
board	recommendation	4.47	0.4255588807778772
governor	interview	3.25	0.26928952594323885
OPEC	country	5.63	0.2071496746853061
peace	atmosphere	3.69	0.24090624384111192
peace	insurance	2.94	0.09850751096791965
territory	kilometer	5.28	0.2923510998402772
travel	activity	5.0	0.2998573900309549
competition	price	6.44	0.3255356261612823
consumer	confidence	4.13	0.4541373273830288
consumer	energy	4.75	0.3992182095426353
problem	airport	2.38	0.1929611915627656
car	flight	4.94	0.2111669381322454
credit	card	8.06	0.5759391860839977
credit	information	5.31	0.3093425994367214
hotel	reservation	8.03	0.2976878688450473
grocery	money	5.94	0.19448168751061656
registration	arrangement	6.0	0.15799557916979767
arrangement	accommodation	5.41	0.3139578218321686
month	hotel	1.81	0.2774036325231928
type	kind	8.97	0.5839004057175795
arrival	hotel	6.0	0.2828951725972657
bed	closet	6.72	0.4005380950534265
closet	clothes	8.0	0.40506247559501696
situation	conclusion	4.81	0.3302712423836618
situation	isolation	3.88	0.3059697273538742
impartiality	interest	5.16	0.05837252588272457
direction	combination	2.25	0.22398350157829638
street	place	6.44	0.33617966806401656
street	avenue	8.88	0.630916066885303
street	block	6.88	0.34746372903997536
street	children	4.94	0.22267599346825762
listing	proximity	2.56	0.0708765092312652
listing	category	6.38	0.27930376563081893
cell	phone	7.81	0.540469598217183
production	hike	1.75	0.17499532200750645
benchmark	index	4.25	0.6658643449159563
media	trading	3.88	0.1928811439810968
media	gain	2.88	0.2649736353125387
dividend	payment	7.63	0.4701540983594794
dividend	calculation	6.48	0.19205083336565465
calculation	computation	8.44	0.5166388218252587
currency	market	7.5	0.5142248727380028
OPEC	oil	8.59	0.5170337792678136
oil	stock	6.34	0.34182891238756574
announcement	production	3.38	0.20085270972783442
announcement	warning	6.0	0.4238124939828657
profit	warning	3.88	0.27031229140971424
profit	loss	7.63	0.46754573586996195
dollar	yen	7.78	0.6400974747373149
dollar	buck	9.22	0.13130734415016831
dollar	profit	7.38	0.39684532155322083
dollar	loss	6.09	0.2687931102039548
computer	software	8.5	0.7334419317924283
network	hardware	8.31	0.2904508185256154
phone	equipment	7.13	0.35636457401511956
equipment	maker	5.91	0.4558420019269672
luxury	car	6.47	0.4720715440768841
five	month	3.38	0.6187107711588784
report	gain	3.63	0.2617279960440074
investor	earning	7.13	0.12960336022136043
liquid	water	7.89	0.4692463472538413
baseball	season	5.97	0.43391542633689273
game	victory	7.03	0.42421178267220483
game	team	7.69	0.5248705652890037
marathon	sprint	7.47	0.38480756154310103
game	series	6.19	0.45431344446992683
game	defeat	6.97	0.36723839093638455
seven	series	3.56	0.4096371513676247
seafood	sea	7.47	0.2410913529353632
seafood	food	8.34	0.4812384303354894
seafood	lobster	8.7	0.597289607524326
lobster	food	7.81	0.23278407011539626
lobster	wine	5.7	0.28855882832565427
food	preparation	6.22	0.31404705820829815
video	archive	6.34	0.346064990025873
start	year	4.06	0.5791846651354517
start	match	4.47	0.4081773606552743
game	round	5.97	0.39649804353622375
boxing	round	7.61	0.25998891648786393
championship	tournament	8.36	0.7176496781807582
fighting	defeating	7.41	0.2679567944856889
line	insurance	2.69	0.17879606032940787
day	summer	3.94	0.475137151511387
summer	drought	7.16	0.3244527749807644
summer	nature	5.63	0.1970352706862628
day	dawn	7.53	0.3886743131446492
nature	environment	8.31	0.460951928865837
environment	ecology	8.81	0.527343063632589
nature	man	6.25	0.3379560956087533
man	woman	8.3	0.6998663379619018
man	governor	5.25	0.2530993860654195
murder	manslaughter	8.53	0.5741322417313365
soap	opera	7.94	0.46926622157111364
opera	performance	6.88	0.39017089001639493
life	lesson	5.94	0.27374719291582106
focus	life	4.06	0.3759602289881918
production	crew	6.25	0.19179146648521073
television	film	7.72	0.4606601084382762
lover	quarrel	6.19	0.298490693361083
viewer	serial	2.97	0.1823168833129608
possibility	girl	1.94	0.11085828457701508
population	development	3.75	0.30401891713884144
morality	importance	3.31	0.31159458047024036
morality	marriage	3.69	0.27211319022456104
Mexico	Brazil	7.44	0.5566522837375945
gender	equality	6.41	0.5421225301683376
change	attitude	5.44	0.4579397537212564
family	planning	6.25	0.25144564794207214
opera	industry	2.63	0.16762111073744834
sugar	approach	0.88	0.05736283322353364
practice	institution	3.19	0.2413657826279949
ministry	culture	4.69	0.26622081778543116
problem	challenge	6.75	0.41840100916014333
size	prominence	5.31	0.16073558938185395
country	citizen	7.31	0.2784668741890184
planet	people	5.75	0.16095454691611455
development	issue	3.97	0.289136817607232
experience	music	3.47	0.3307629815101645
music	project	3.63	0.26752562413065983
glass	metal	5.56	0.46762164330898837
aluminum	metal	7.83	0.5482632422524523
chance	credibility	3.88	0.2978290547491703
exhibit	memorabilia	5.31	0.34851409613841655
concert	virtuoso	6.81	0.2866600561849607
rock	jazz	7.59	0.4908517931554426
museum	theater	7.19	0.3901627549629372
observation	architecture	4.38	0.14793183523199005
space	world	6.53	0.2753398643006806
preservation	world	6.19	0.1101097088388342
admission	ticket	7.69	0.36357709248247283
shower	thunderstorm	6.31	0.3775017708460361
shower	flood	6.03	0.0728988136042592
weather	forecast	8.34	0.49625788609652655
disaster	area	6.25	0.26125273790071923
governor	office	6.34	0.4045218763215128
architecture	century	3.78	0.42072045274962944

 
correlation: 0.6007921307155428
p_value: 6.564019451276282e-36
