coast	forest	3.15	0.41393170039197313
lad	wizard	0.92	0.2077441890487708
chord	smile	0.54	0.1818555313905087
glass	magician	2.08	0.15801169325876396
noon	string	0.54	0.12276453224629602
rooster	voyage	0.62	0.0388833695750741
money	dollar	8.42	0.6147311029358831
money	currency	9.04	0.5222591346466317
money	wealth	8.27	0.6420021909103125
money	property	7.57	0.47375209471618374
money	possession	7.29	0.3570985448012396
money	bank	8.5	0.6027518452180258
money	deposit	7.73	0.5276106219015195
money	withdrawal	6.88	0.36461254177043223
money	laundering	5.65	0.38038798255798145
money	operation	3.31	0.39035865074309406
tiger	jaguar	8.0	0.406140634294182
tiger	feline	8.0	0.2582630786738689
tiger	carnivore	7.08	0.25153949620191773
tiger	mammal	6.85	0.2614392288477596
tiger	animal	7.0	0.4122880709349054
tiger	organism	4.77	0.036870142461991606
tiger	fauna	5.62	0.22633933224918823
tiger	zoo	5.87	0.4229430097081237
psychology	psychiatry	8.08	0.6500448283307944
psychology	anxiety	7.0	0.4665200427234413
psychology	fear	6.85	0.349863820014953
psychology	depression	7.42	0.42381538314625256
psychology	clinic	6.58	0.3526423957335625
psychology	doctor	6.42	0.3518948734591325
psychology	Freud	8.21	0.3681018217243264
psychology	mind	7.69	0.48149390483841126
psychology	health	7.23	0.4677942800607582
psychology	science	6.71	0.6500039072688247
psychology	discipline	5.58	0.5057393209681316
psychology	cognition	7.48	0.575090332693697
planet	star	8.45	0.5199976281711739
planet	constellation	8.06	0.3448150891716626
planet	moon	8.08	0.5928945173546061
planet	sun	8.02	0.4502103562580243
planet	galaxy	8.11	0.5002978882640309
planet	space	7.92	0.5637558896202696
planet	astronomer	7.94	0.24144856030079964
precedent	example	5.85	0.354590935938899
precedent	information	3.85	0.23827496435587192
precedent	cognition	2.81	0.12422848998011027
precedent	law	6.65	0.47077414684231256
precedent	collection	2.5	0.15924261622731506
precedent	group	1.77	0.12294009622865099
precedent	antecedent	6.04	0.33173061501505563
cup	coffee	6.58	0.5077201100443632
cup	tableware	6.85	0.20622516565598692
cup	article	2.4	0.2584576514147129
cup	artifact	2.92	0.04566914823746282
cup	object	3.69	0.19750581657128952
cup	entity	2.15	0.09560322011131639
cup	drink	7.25	0.47676340934883354
cup	food	5.0	0.34878155652829856
cup	substance	1.92	0.19012050509486267
cup	liquid	5.9	0.3783805348798739
jaguar	cat	7.42	0.3124717831938095
jaguar	car	7.27	0.46263692821544544
energy	secretary	1.81	0.3403875925064068
secretary	senate	5.06	0.507898228412846
energy	laboratory	5.09	0.39370590802951333
computer	laboratory	6.78	0.4657297683126749
weapon	secret	6.06	0.40374195015965375
FBI	fingerprint	6.94	0.27067566524915865
FBI	investigation	8.31	0.6662284644939304
investigation	effort	4.59	0.483728643919334
Mars	water	2.94	0.24999947328390681
Mars	scientist	5.63	0.35815283225813455
news	report	8.16	0.6160499756286095
canyon	landscape	7.53	0.3582387506516076
image	surface	4.56	0.431263656981423
discovery	space	6.34	0.4581111503861066
water	seepage	6.56	0.36132279128688394
sign	recess	2.38	0.20630321110053185
Wednesday	news	2.22	0.5209179926494883
mile	kilometer	8.66	0.6461298602057235
computer	news	4.47	0.40195727566372486
territory	surface	5.34	0.2889546751751273
atmosphere	landscape	3.69	0.3742346353366044
president	medal	3.0	0.34048832619946534
war	troops	8.13	0.610572705086774
record	number	6.31	0.5486568422177718
skin	eye	6.22	0.5955740931377583
Japanese	American	6.5	0.5542492572466124
theater	history	3.91	0.4177272476008207
volunteer	motto	2.56	0.2552410143848032
prejudice	recognition	3.0	0.2591106731107877
decoration	valor	5.63	0.18113872872355863
century	year	7.59	0.47300689704903576
century	nation	3.16	0.461265212181867
delay	racism	1.19	0.17155716439819968
delay	news	3.31	0.31548788097358405
minister	party	6.63	0.40636038227146054
peace	plan	4.75	0.4112854530266834
minority	peace	3.69	0.31177066685685384
attempt	peace	4.25	0.3772858485392292
government	crisis	6.56	0.5643486491243521
deployment	departure	4.25	0.25762240589323226
deployment	withdrawal	5.88	0.3515974539183083
energy	crisis	5.94	0.397455880692845
announcement	news	7.56	0.5331602513756474
announcement	effort	2.75	0.39886695000005323
stroke	hospital	7.03	0.39503235269611936
disability	death	5.47	0.40149724383813523
victim	emergency	6.47	0.380015374170239
treatment	recovery	7.91	0.5078813281734172
journal	association	4.97	0.5116392568784867
doctor	personnel	5.0	0.29757961517612785
doctor	liability	5.19	0.2494510171730897
liability	insurance	7.03	0.6348310554943993
school	center	3.44	0.520974346031792
reason	hypertension	2.31	0.21004138903712088
reason	criterion	5.91	0.37261280708842026
hundred	percent	7.38	0.44106111065732323
Harvard	Yale	8.13	0.7752977931133063
hospital	infrastructure	4.63	0.2941466874126588
death	row	5.25	0.31950207551696885
death	inmate	5.03	0.39186146904346564
lawyer	evidence	6.69	0.3630807902023664
life	death	7.88	0.6335393657200951
life	term	4.5	0.5384175978990254
word	similarity	4.75	0.3175797859742828
board	recommendation	4.47	0.4893988608085611
governor	interview	3.25	0.31528814189226606
OPEC	country	5.63	0.2694571109161451
peace	atmosphere	3.69	0.34761073975219614
peace	insurance	2.94	0.2605588532534947
territory	kilometer	5.28	0.18383633095157537
travel	activity	5.0	0.4012842561716907
competition	price	6.44	0.4216505732384024
consumer	confidence	4.13	0.46008859227328247
consumer	energy	4.75	0.47603146462021106
problem	airport	2.38	0.2825566257330484
car	flight	4.94	0.4031306772034009
credit	card	8.06	0.6896434866357029
credit	information	5.31	0.5296898072798085
hotel	reservation	8.03	0.5353124544564312
grocery	money	5.94	0.41008603815020983
registration	arrangement	6.0	0.32794495989721995
arrangement	accommodation	5.41	0.3608526401447675
month	hotel	1.81	0.33364099843901385
type	kind	8.97	0.6790767073290804
arrival	hotel	6.0	0.4294128956657606
bed	closet	6.72	0.4584906607513637
closet	clothes	8.0	0.54484474578041
situation	conclusion	4.81	0.5347610010427848
situation	isolation	3.88	0.40377184430325763
impartiality	interest	5.16	0.17275479112523096
direction	combination	2.25	0.4002085883077935
street	place	6.44	0.557026096025193
street	avenue	8.88	0.708214032302178
street	block	6.88	0.5028325572151049
street	children	4.94	0.36699575550134866
listing	proximity	2.56	0.2739352580562081
listing	category	6.38	0.4995982464342603
cell	phone	7.81	0.6409443580423684
production	hike	1.75	0.18324642858936224
benchmark	index	4.25	0.5235806980756054
media	trading	3.88	0.34015485847651594
media	gain	2.88	0.3851785053245812
dividend	payment	7.63	0.4085582686819945
dividend	calculation	6.48	0.34147893558530207
calculation	computation	8.44	0.669189118238466
currency	market	7.5	0.5280409767483006
OPEC	oil	8.59	0.41007070917579513
oil	stock	6.34	0.5302473619690656
announcement	production	3.38	0.35685012798720406
announcement	warning	6.0	0.4419970932335153
profit	warning	3.88	0.2616391044737787
profit	loss	7.63	0.5276829018476972
dollar	yen	7.78	0.6023347946407532
dollar	buck	9.22	0.42627580855943303
dollar	profit	7.38	0.5506474725234483
dollar	loss	6.09	0.3708141749360201
computer	software	8.5	0.6723744898101209
network	hardware	8.31	0.4695678097723375
phone	equipment	7.13	0.3686666761334487
equipment	maker	5.91	0.3797782697103047
luxury	car	6.47	0.46674385481714875
five	month	3.38	0.6245301907364091
report	gain	3.63	0.35427616225053504
investor	earning	7.13	0.32999586658834834
liquid	water	7.89	0.6025636076951308
baseball	season	5.97	0.4834701138757449
game	victory	7.03	0.4654804642896422
game	team	7.69	0.5826770449026492
marathon	sprint	7.47	0.4498564035677328
game	series	6.19	0.4948677514045614
game	defeat	6.97	0.45853186596656226
seven	series	3.56	0.48922103896564206
seafood	sea	7.47	0.45859505712823423
seafood	food	8.34	0.6290249092088691
seafood	lobster	8.7	0.6740772369351922
lobster	food	7.81	0.3909535857275954
lobster	wine	5.7	0.35557553964660715
food	preparation	6.22	0.4683637273321507
video	archive	6.34	0.4870625412500089
start	year	4.06	0.603253643963031
start	match	4.47	0.5159220620408742
game	round	5.97	0.459360091135256
boxing	round	7.61	0.3887156044383584
championship	tournament	8.36	0.8074128705371078
fighting	defeating	7.41	0.49542461022872186
line	insurance	2.69	0.41707993788545994
day	summer	3.94	0.6708559165044023
summer	drought	7.16	0.37943714878555446
summer	nature	5.63	0.4359673993949835
day	dawn	7.53	0.4848244663349075
nature	environment	8.31	0.5750565505398018
environment	ecology	8.81	0.5355164815806774
nature	man	6.25	0.4617771234803272
man	woman	8.3	0.8047992640344989
man	governor	5.25	0.34091571216321337
murder	manslaughter	8.53	0.5698984276806153
soap	opera	7.94	0.3369447733206401
opera	performance	6.88	0.4121802018283258
life	lesson	5.94	0.45533640158754785
focus	life	4.06	0.5520509568493781
production	crew	6.25	0.40728166360272844
television	film	7.72	0.5392539233572842
lover	quarrel	6.19	0.29122207391384203
viewer	serial	2.97	0.37122296622480233
possibility	girl	1.94	0.31041171740642026
population	development	3.75	0.4379353479231751
morality	importance	3.31	0.46826337189595235
morality	marriage	3.69	0.4278000629110267
Mexico	Brazil	7.44	0.62633775544213
gender	equality	6.41	0.569302448653657
change	attitude	5.44	0.5359171514749612
family	planning	6.25	0.5071568315781172
opera	industry	2.63	0.26292983499495537
sugar	approach	0.88	0.24925582231557464
practice	institution	3.19	0.39002514901370455
ministry	culture	4.69	0.4257062066080475
problem	challenge	6.75	0.5040329125717654
size	prominence	5.31	0.19122549559873459
country	citizen	7.31	0.42195507448536607
planet	people	5.75	0.47129153932777557
development	issue	3.97	0.45047236562843995
experience	music	3.47	0.47959429903203477
music	project	3.63	0.4526580602956394
glass	metal	5.56	0.5523087987351717
aluminum	metal	7.83	0.6845647813322007
chance	credibility	3.88	0.38440625480517077
exhibit	memorabilia	5.31	0.32298915533337635
concert	virtuoso	6.81	0.30847884575088647
rock	jazz	7.59	0.5695010014193764
museum	theater	7.19	0.475985744095897
observation	architecture	4.38	0.29744532725967043
space	world	6.53	0.49904070487472496
preservation	world	6.19	0.26536648335979596
admission	ticket	7.69	0.5371226318712442
shower	thunderstorm	6.31	0.23764522443896952
shower	flood	6.03	0.2569730424058623
weather	forecast	8.34	0.7160778492152579
disaster	area	6.25	0.37436200183698976
governor	office	6.34	0.43444225024304006
architecture	century	3.78	0.48978173197720143

 
correlation: 0.6364685438428195
p_value: 2.2527628938427232e-41
